nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,6,6,,,,,,1,0,0,2735,431,0.0006688499999999999,6.872833967208862,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2748,312,0.0005993999999999999,5.908789873123169,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,6,4,,,,,,1,0,0,2743,486,0.00070305,14.899879932403564,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",False,unparsed,no formulation field in the answer: no tool calls could be formulated,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,64,63,,,0.028672829971946485,28.777074881539544,13.144173920098709,1,0,0,2744,1188,0.0011244,17.462620973587036,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",False,unparsed,no formulation field in the answer: no tool calls could be formulated,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,64,63,,,0.02940125993369715,26.296260023290014,13.712681939915223,1,0,0,2738,1187,0.0011229,17.53452706336975,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='worst' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=1 scans only 1 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2737,419,0.0006619499999999999,6.559506177902222,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,,unparsed,ValueError: json_parse_failed,wrong_unflagged,False,run_failed,False,True,text,False,,,False,74,71,,,,,,1,0,0,2738,1235,0.0011517,17.042553663253784,ValueError: json_parse_failed
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,,unparsed,ValueError: json_parse_failed,wrong_unflagged,False,run_failed,False,True,text,False,,,False,77,77,,,,,,1,0,0,2731,1276,0.0011752499999999999,10.60886001586914,ValueError: json_parse_failed
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='worst' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default)",wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2737,379,0.00063795,5.980341911315918,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",False,unparsed,no formulation field in the answer: no tool calls could be formulated,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,64,64,,,0.02827446353712832,37.41602897853976,13.075978121094108,1,0,0,2747,1176,0.00111765,17.81717300415039,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,False,unparsed,no formulation field in the answer: no tool calls could be formulated,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,64,64,,,0.028905270938900465,27.511759444721317,13.959986701656286,1,0,0,2728,1201,0.0011297999999999998,16.185615062713623,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,False,unparsed,no formulation field in the answer: no tool calls could be formulated,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,63,63,,,0.028218090389271384,31.198725855915377,9.167131792893514,1,0,0,2729,1171,0.00111195,14.249268054962158,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,False,unparsed,no formulation field in the answer: no tool calls could be formulated,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,64,64,,,0.02871473728091662,36.204170547180446,13.50320891083142,1,0,0,2731,1189,0.00112305,27.880013942718506,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,8,5,,,,,,1,0,0,2738,532,0.0007299,6.221029996871948,
