nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
14,case14-multistep-014-s0,multistep,converged,"Load case14, set the active load at bus 13 to 18.9 MW, set the active load at bus 4 to 59.1 MW, set the active load at bus 9 to 23.2 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",,unparsed,ValueError: json_parse_failed,wrong_unflagged,False,run_failed,False,True,text,False,,,False,74,71,,,,,,1,0,0,2083,937,0.00087465,15.34335994720459,ValueError: json_parse_failed
15,case14-multistep-018-s0,multistep,converged,"Load the IEEE 14-bus system, disconnect the line between bus 4 and bus 5, then rerun the power flow, then list every line whose loading is above 90%.",,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,59,58,,,0.025585569902682872,31.029744621121587,7.479185793094945,1,0,0,2055,836,0.00080985,12.470237255096436,
16,case14-multistep-022-s0,multistep,converged,"Load case14, disconnect the line between bus 9 and bus 10, set the active load at bus 3 to 118.6 MW, set the active load at bus 4 to 53.6 MW, and finally run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.",,unparsed,ValueError: json_parse_failed,wrong_unflagged,False,run_failed,False,True,text,False,,,False,71,61,,,,,,1,0,0,2083,927,0.00086865,16.553934812545776,ValueError: json_parse_failed
17,case14-multistep-026-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 4, then rerun the power flow, then report the bus with the lowest voltage magnitude.",,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,59,,,0.026820648388515975,32.37454197812633,8.969238935351697,1,0,0,2057,864,0.0008269499999999999,16.663448095321655,
18,case14-multistep-030-s0,multistep,converged,"Load case14, set the active load at bus 14 to 17.2 MW, disconnect the line between bus 1 and bus 5, reconnect the line between bus 1 and bus 5, and finally run an N-1 contingency analysis ranked by min voltage and report the 8 worst outages.",,unparsed,ValueError: json_parse_failed,wrong_unflagged,False,run_failed,False,True,text,False,,,False,71,59,,,,,,1,0,0,2080,924,0.0008664,13.922718048095703,ValueError: json_parse_failed
19,case14-multistep-034-s0,multistep,converged,"Load case14, disconnect the line between bus 2 and bus 5, set the active load at bus 9 to 19.9 MW, and finally rerun the power flow, then list every line whose loading is above 100%.",,unparsed,ValueError: json_parse_failed,wrong_unflagged,False,run_failed,False,True,text,False,,,False,70,69,,,,,,1,0,0,2066,920,0.0008619,13.985177993774414,ValueError: json_parse_failed
20,case14-multistep-038-s0,multistep,converged,"Load the IEEE 14-bus system, set the active load at bus 6 to 7 MW, set the active load at bus 4 to 40.3 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",,unparsed,ValueError: json_parse_failed,wrong_unflagged,False,run_failed,False,True,text,False,,,False,70,66,,,,,,1,0,0,2071,905,0.00085365,11.383735179901123,ValueError: json_parse_failed
21,case14-parameterized-001-s0,parameterized,converged,Load the IEEE 14-bus system and run an N-1 contingency analysis ranked by min voltage and report the 3 worst outages.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,52,,,0.028365257331573166,30.07522220214033,14.077365854106093,1,0,0,2044,870,0.0008286,11.740758657455444,
22,case14-parameterized-005-s0,parameterized,converged,Load the IEEE 14-bus system and disconnect the line between bus 4 and bus 5.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.026380656247615937,33.445488449051695,12.646410063036363,1,0,0,2037,863,0.00082335,12.672616958618164,
23,case14-parameterized-009-s0,parameterized,converged,Load the 14-bus test case (case14) and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,52,,,0.0289023738840885,24.83662872197504,10.117171220071995,1,0,0,2048,868,0.000828,12.87178087234497,
24,case14-parameterized-013-s0,parameterized,converged,Load the 14-bus test case (case14) and disconnect the line between bus 13 and bus 14.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.02753610777044662,37.93683097065091,13.267660063491903,1,0,0,2041,863,0.0008239499999999999,14.0189208984375,
25,case14-parameterized-017-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,54,,,0.026601868148925702,34.71442545479131,12.489060269186297,1,0,0,2039,865,0.0008248499999999999,12.383342027664185,
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,52,,,0.028519804732698755,37.14562806643481,12.974133651552444,1,0,0,2039,863,0.00082365,14.802917242050171,
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,59,58,,,0.027717863696045533,33.19554607958121,8.8033362811264,1,0,0,2032,836,0.0008064000000000001,14.228601932525635,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.02836002004200395,28.94193464610137,9.573363750249653,1,0,0,2045,863,0.0008245500000000001,13.656872987747192,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,60,,,0.02959196936233707,36.55688640603536,13.550398782307385,1,0,0,2040,864,0.0008243999999999999,13.3195161819458,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.028672829971946485,37.330896303383405,12.797203517223503,1,0,0,2041,864,0.0008245499999999998,12.192438125610352,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.02940125993369715,26.007653350300018,10.925889548721024,1,0,0,2035,869,0.00082665,13.439831972122192,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,,unparsed,ValueError: json_parse_failed,wrong_unflagged,False,run_failed,False,True,text,False,,,False,74,67,,,,,,1,0,0,2034,940,0.0008690999999999998,12.81264615058899,ValueError: json_parse_failed
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.028650466694479793,31.455318974920214,9.484845530475008,1,0,0,2035,864,0.0008236499999999999,12.042102098464966,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,59,59,,,0.028310941071549283,38.170683281406916,11.911265305658674,1,0,0,2028,837,0.0008063999999999999,14.12123703956604,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,52,,,0.028816392426021298,34.96178355157956,12.05370625490901,1,0,0,2034,865,0.0008240999999999999,13.827350854873657,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.026234395999131608,37.41602897853976,13.075978121094108,1,0,0,2044,863,0.0008244,15.021219968795776,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.028905270938900465,36.86904010148656,13.268171327759434,1,0,0,2025,863,0.00082155,14.344694137573242,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.028218090389271384,29.43403883280592,10.094998987309673,1,0,0,2026,863,0.0008217000000000001,16.261620044708252,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.02871473728091662,36.204170547180446,13.50320891083142,1,0,0,2028,865,0.0008231999999999998,13.547401189804077,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,,unparsed,ValueError: json_parse_failed,wrong_unflagged,False,run_failed,False,True,text,False,,,False,71,71,,,,,,1,0,0,2035,925,0.00086025,13.471994161605835,ValueError: json_parse_failed
