nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
11,case14-multistep-002-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 6 and bus 13, disconnect the line between bus 12 and bus 13, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2673,205,0.00052395,4.169890880584717,
12,case14-multistep-006-s0,multistep,converged,"Load the 14-bus test case (case14), set the active load at bus 4 to 42.7 MW, disconnect the line between bus 3 and bus 4, reconnect the line between bus 3 and bus 4, and finally rerun the power flow, then list every line whose loading is above 80%.",True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,4,3,,,,,,1,0,0,2688,198,0.000522,4.468279123306274,
13,case14-multistep-010-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 5, disconnect the line between bus 1 and bus 2, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2673,168,0.00050175,3.2762949466705322,
14,case14-multistep-014-s0,multistep,converged,"Load case14, set the active load at bus 13 to 18.9 MW, set the active load at bus 4 to 59.1 MW, set the active load at bus 9 to 23.2 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",,unparsed,ValueError: json_parse_failed,wrong_unflagged,False,run_failed,False,True,text,False,,,False,66,60,,,,,,1,0,0,2685,1002,0.00100395,10.026320219039917,ValueError: json_parse_failed
15,case14-multistep-018-s0,multistep,converged,"Load the IEEE 14-bus system, disconnect the line between bus 4 and bus 5, then rerun the power flow, then list every line whose loading is above 90%.",True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2657,146,0.00048615,1.8712530136108398,
16,case14-multistep-022-s0,multistep,converged,"Load case14, disconnect the line between bus 9 and bus 10, set the active load at bus 3 to 118.6 MW, set the active load at bus 4 to 53.6 MW, and finally run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.",False,missed_step,"declared formulation: tool sequence differs: intended=['disconnect_line', 'modify_load', 'modify_load', 'run_n1_contingency'] executed=['modify_load', 'modify_load', 'disconnect_line', 'run_n1_contingency']",wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,5,3,,,,,,1,0,0,2685,275,0.0005677499999999999,5.326996803283691,
17,case14-multistep-026-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 4, then rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2659,127,0.00047505,2.309062957763672,
18,case14-multistep-030-s0,multistep,converged,"Load case14, set the active load at bus 14 to 17.2 MW, disconnect the line between bus 1 and bus 5, reconnect the line between bus 1 and bus 5, and finally run an N-1 contingency analysis ranked by min voltage and report the 8 worst outages.",False,extra_arg_changes_result,"declared formulation: run_n1_contingency: max_candidates=14 scans only 14 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,4,3,,,,,,1,0,0,2682,218,0.0005331,2.431809902191162,
19,case14-multistep-034-s0,multistep,converged,"Load case14, disconnect the line between bus 2 and bus 5, set the active load at bus 9 to 19.9 MW, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,4,3,,,,,,1,0,0,2668,189,0.0005136,4.060057878494263,
20,case14-multistep-038-s0,multistep,converged,"Load the IEEE 14-bus system, set the active load at bus 6 to 7 MW, set the active load at bus 4 to 40.3 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,5,3,,,,,,1,0,0,2673,196,0.00051855,5.73216986656189,
21,case14-parameterized-001-s0,parameterized,converged,Load the IEEE 14-bus system and run an N-1 contingency analysis ranked by min voltage and report the 3 worst outages.,False,extra_arg_changes_result,"declared formulation: run_n1_contingency: max_candidates=14 scans only 14 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2646,165,0.0004959,2.413372278213501,
22,case14-parameterized-005-s0,parameterized,converged,Load the IEEE 14-bus system and disconnect the line between bus 4 and bus 5.,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2639,153,0.00048764999999999995,2.612407922744751,
23,case14-parameterized-009-s0,parameterized,converged,Load the 14-bus test case (case14) and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default)",wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2650,162,0.0004947,3.2156119346618652,
24,case14-parameterized-013-s0,parameterized,converged,Load the 14-bus test case (case14) and disconnect the line between bus 13 and bus 14.,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2643,150,0.0004864499999999999,3.219877004623413,
25,case14-parameterized-017-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default)",wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2641,162,0.00049335,3.2780039310455322,
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default)",wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2641,162,0.00049335,3.0969290733337402,
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2634,150,0.00048510000000000003,1.901900053024292,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2647,115,0.00046604999999999997,2.7887511253356934,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,4,3,,,,,,1,0,0,2642,157,0.0004904999999999999,2.8859589099884033,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2643,118,0.00046724999999999995,1.814378023147583,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2637,115,0.00046455,2.7849650382995605,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='worst' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=1 scans only 1 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2636,162,0.0004925999999999999,2.991309881210327,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,4,3,,,,,,1,0,0,2637,154,0.00048795,2.135394811630249,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2630,115,0.0004635,1.823456048965454,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='worst' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=1 scans only 1 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2636,162,0.0004925999999999999,3.894105911254883,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2646,102,0.0004581,1.492408037185669,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2627,118,0.00046485,1.9018139839172363,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2628,115,0.0004632,2.5934319496154785,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,3,3,,,,,,1,0,0,2630,115,0.0004635,1.9104492664337158,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,declared formulation: ,wrong_unflagged,False,convergence_mismatch,False,True,json,False,,,False,4,3,,,,,,1,0,0,2637,154,0.00048795,2.8290138244628906,
