nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
17,case14-multistep-026-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 4, then rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,,0,True,6,0,False,,0.0,0.0,0.0,2,2,1,10015,212,0.00162945,7.149737749947235,
18,case14-multistep-030-s0,multistep,converged,"Load case14, set the active load at bus 14 to 17.2 MW, disconnect the line between bus 1 and bus 5, reconnect the line between bus 1 and bus 5, and finally run an N-1 contingency analysis ranked by min voltage and report the 8 worst outages.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,3,0,False,,0.0,0.0,0.0,2,4,1,21146,257,0.0033261000000000002,5.32222816592548,
19,case14-multistep-034-s0,multistep,converged,"Load case14, disconnect the line between bus 2 and bus 5, set the active load at bus 9 to 19.9 MW, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,,0,True,3,0,False,,0.0,0.0,0.0,2,2,1,10103,204,0.0016378499999999997,4.297746583935805,
20,case14-multistep-038-s0,multistep,converged,"Load the IEEE 14-bus system, set the active load at bus 6 to 7 MW, set the active load at bus 4 to 40.3 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,3,1,13006,238,0.0020937,6.0260764580452815,
21,case14-parameterized-001-s0,parameterized,converged,Load the IEEE 14-bus system and run an N-1 contingency analysis ranked by min voltage and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,1,1,9630,226,0.0015800999999999999,6.9370347920339555,
22,case14-parameterized-005-s0,parameterized,converged,Load the IEEE 14-bus system and disconnect the line between bus 4 and bus 5.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,5,0,False,,0.0,0.0,0.0,2,2,1,9805,164,0.0015691499999999998,5.190087082912214,
23,case14-parameterized-009-s0,parameterized,converged,Load the 14-bus test case (case14) and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,1,1,9662,259,0.0016047,4.6314140419708565,
24,case14-parameterized-013-s0,parameterized,converged,Load the 14-bus test case (case14) and disconnect the line between bus 13 and bus 14.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,5,0,False,,0.0,0.0,0.0,2,2,1,10073,178,0.00161775,4.620739917038009,
25,case14-parameterized-017-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,16,0,,,0.0,0.0,0.0,2,1,1,13071,429,0.00221805,10.746720666997135,
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,1,1,9634,260,0.0016010999999999998,8.284387999912724,
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,3,0,False,,0.0,0.0,0.0,2,2,1,9927,183,0.00159885,8.402744833030738,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,False,,0,False,4,1,,,0.0,0.0,0.0,2,2,1,7410,138,0.0011943,2.9203681249637157,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,2,1,10249,190,0.0016513499999999998,4.311138957971707,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,False,,0,False,4,1,,,0.0,0.0,0.0,2,2,1,7442,179,0.0012236999999999999,4.101822208031081,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,2,1,7620,170,0.001245,5.467566916020587,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,8225,113,0.0013015499999999998,4.6846427919808775,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,2,1,10113,172,0.0016201499999999999,4.8410698749357834,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,5,0,,,0.0,0.0,0.0,2,2,1,7474,162,0.0012182999999999999,5.664879624964669,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,8223,121,0.0013060499999999998,4.757931874948554,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,2,1,7551,171,0.00123525,4.090552625013515,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4763,70,0.00075645,4.166030791006051,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,5,0,,,0.0,0.0,0.0,2,1,1,7311,124,0.00117105,3.7146472909953445,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,5,0,,,0.0,0.0,0.0,2,2,1,7468,159,0.0012156,4.38606433395762,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,2,1,9969,184,0.0016057500000000002,4.887205083039589,
