nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
13,case14-multistep-010-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 5, disconnect the line between bus 1 and bus 2, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,,escalated,False,answer_mismatch,True,False,text,False,abstained,2,False,1,1,False,,0.0,0.0,0.0,4,4,2,22434,509,0.0036704999999999997,6.209966041031294,
14,case14-multistep-014-s0,multistep,converged,"Load case14, set the active load at bus 13 to 18.9 MW, set the active load at bus 4 to 59.1 MW, set the active load at bus 9 to 23.2 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,pass_first,1,True,5,0,False,,0.0,0.0,0.0,2,4,1,9769,256,0.00161895,3.82362900004955,
15,case14-multistep-018-s0,multistep,converged,"Load the IEEE 14-bus system, disconnect the line between bus 4 and bus 5, then rerun the power flow, then list every line whose loading is above 90%.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,pass_first,1,True,6,0,False,,0.0,0.0,0.0,4,3,3,8576,212,0.0014136,4.699772291991394,
16,case14-multistep-022-s0,multistep,converged,"Load case14, disconnect the line between bus 9 and bus 10, set the active load at bus 3 to 118.6 MW, set the active load at bus 4 to 53.6 MW, and finally run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,pass_retry,2,True,5,0,False,,0.0,0.0,0.0,7,7,5,93656,475,0.014333400000000001,11.565106333990116,
17,case14-multistep-026-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 4, then rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,pass_first,1,True,5,0,False,,0.0,0.0,0.0,3,2,2,5164,187,0.0008868,3.449685292027425,
18,case14-multistep-030-s0,multistep,converged,"Load case14, set the active load at bus 14 to 17.2 MW, disconnect the line between bus 1 and bus 5, reconnect the line between bus 1 and bus 5, and finally run an N-1 contingency analysis ranked by min voltage and report the 8 worst outages.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,5,0,False,,0.0,0.0,0.0,6,5,5,37618,276,0.0058083,7.6895657909917645,
19,case14-multistep-034-s0,multistep,converged,"Load case14, disconnect the line between bus 2 and bus 5, set the active load at bus 9 to 19.9 MW, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,pass_first,1,True,5,0,False,,0.0,0.0,0.0,2,3,1,6986,242,0.0011931,3.0273193329921924,
20,case14-multistep-038-s0,multistep,converged,"Load the IEEE 14-bus system, set the active load at bus 6 to 7 MW, set the active load at bus 4 to 40.3 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,pass_first,1,True,5,0,False,,0.0,0.0,0.0,3,3,2,8046,225,0.0013418999999999998,4.274585917009972,
21,case14-parameterized-001-s0,parameterized,converged,Load the IEEE 14-bus system and run an N-1 contingency analysis ranked by min voltage and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,9,0,,,0.0,0.0,0.0,3,2,2,7409,330,0.00130935,5.8109357909997925,
22,case14-parameterized-005-s0,parameterized,converged,Load the IEEE 14-bus system and disconnect the line between bus 4 and bus 5.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,5,0,False,,0.0,0.0,0.0,2,2,1,4177,188,0.0007393500000000001,2.9594401249778457,
23,case14-parameterized-009-s0,parameterized,converged,Load the 14-bus test case (case14) and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,11,0,,,0.0,0.0,0.0,3,2,2,7445,362,0.00133395,11.363561458012555,
24,case14-parameterized-013-s0,parameterized,converged,Load the 14-bus test case (case14) and disconnect the line between bus 13 and bus 14.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,5,0,False,,0.0,0.0,0.0,2,2,1,4315,194,0.00076365,3.7471440419903956,
25,case14-parameterized-017-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,8,0,,,0.0,0.0,0.0,3,2,2,10845,389,0.0018601499999999999,7.223756708030123,
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,8,0,,,0.0,0.0,0.0,3,2,2,7408,326,0.0013067999999999999,5.048917167005129,
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,5,0,False,,0.0,0.0,0.0,2,2,1,4233,187,0.0007471499999999999,2.6755943339667283,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,pass_first,1,True,7,0,,,0.0,0.0,0.0,3,2,2,5118,179,0.0008751,4.48818491701968,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,6,0,False,,0.0,0.0,0.0,3,2,2,5235,185,0.00089625,3.937379290990066,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",True,ok,,escalated,False,answer_mismatch,True,False,text,True,abstained,2,True,1,0,,,0.0,0.0,0.0,5,4,3,13076,394,0.0021977999999999998,8.006811458966695,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,pass_first,1,True,6,0,,,0.0,0.0,0.0,3,2,2,5182,167,0.0008775,5.808520124992356,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,2,0,,,0.0,0.0,0.0,3,2,2,5998,136,0.0009812999999999998,3.4830615000100806,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,6,0,False,,0.0,0.0,0.0,3,2,2,5157,182,0.0008827500000000001,4.294947874965146,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,pass_first,1,True,2,0,,,0.0,0.0,0.0,2,1,1,1594,64,0.00027749999999999997,1.9032595829921775,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,4,0,,,0.0,0.0,0.0,3,2,2,5992,193,0.0010146,3.894971625006292,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,pass_first,1,True,5,0,,,0.0,0.0,0.0,2,2,1,4274,192,0.0007563,3.2864696670440026,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,True,ok,,solved,True,numeric_ok,False,False,text,True,pass_first,1,True,2,0,,,0.0,0.0,0.0,2,1,1,1588,71,0.0002808,2.2144983749603853,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,5,0,,,0.0,0.0,0.0,3,2,2,5072,159,0.0008561999999999999,3.89707800000906,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,pass_first,1,True,2,0,,,0.0,0.0,0.0,2,1,1,1594,65,0.0002781,2.0441670000436716,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,6,0,False,,0.0,0.0,0.0,3,2,2,5085,175,0.0008677499999999999,6.515393792011309,
