nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,5,0,False,,0.0,0.0,0.0,2,2,1,4573,184,,3.266671000048518,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,,escalated,False,answer_mismatch,True,False,text,True,abstained,2,True,1,0,,,0.0,0.0,0.0,5,3,3,13626,363,,12.483750958112068,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,6,0,,,0.0,0.0,0.0,2,2,1,4758,204,,5.1217872080160305,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",True,ok,,escalated,False,answer_mismatch,True,False,text,True,abstained,2,True,1,0,,,0.0,0.0,0.0,5,3,3,13842,424,,9.001302291988395,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,escalated,False,answer_mismatch,True,False,text,True,abstained,2,True,0,0,,,0.0,0.0,0.0,5,3,3,16469,340,,7.665824208990671,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,2,0,,,0.0,0.0,0.0,3,2,2,6508,136,,3.7444182499311864,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,6,0,,,0.0,0.0,0.0,2,2,1,4685,200,,3.580811584019102,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,pass_first,1,True,2,0,,,0.0,0.0,0.0,2,1,1,1934,64,,2.3294432919938117,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,2,0,,,0.0,0.0,0.0,3,2,2,6502,149,,4.090540166012943,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,escalated,False,answer_mismatch,True,False,text,True,abstained,2,True,0,0,,,0.0,0.0,0.0,5,3,3,16180,327,,8.795937707996927,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,True,ok,,solved,True,numeric_ok,False,False,text,True,pass_first,1,True,2,0,,,0.0,0.0,0.0,2,1,1,1928,64,,2.340279540978372,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,5,0,,,0.0,0.0,0.0,2,2,1,4582,174,,5.083721666014753,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,pass_first,1,True,2,0,,,0.0,0.0,0.0,2,1,1,1934,65,,2.9293253329815343,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,6,0,,,0.0,0.0,0.0,2,2,1,4613,191,,3.3786326670087874,
