nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
15,case14-multistep-018-s0,multistep,converged,"Load the IEEE 14-bus system, disconnect the line between bus 4 and bus 5, then rerun the power flow, then list every line whose loading is above 90%.",True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.025585569902682872,30.872654678044466,9.235148032207352,1,0,0,2683,935,0.00096345,8.889771938323975,
16,case14-multistep-022-s0,multistep,converged,"Load case14, disconnect the line between bus 9 and bus 10, set the active load at bus 3 to 118.6 MW, set the active load at bus 4 to 53.6 MW, and finally run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.",,unparsed,ValueError: json_parse_failed,wrong_unflagged,False,run_failed,False,True,text,False,,,False,74,63,,,,,,1,0,0,2711,1089,0.0010600499999999999,10.676223039627075,ValueError: json_parse_failed
17,case14-multistep-026-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 4, then rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.02646350553137316,31.799824963324042,12.401690156752565,1,0,0,2685,934,0.0009631499999999999,9.56777811050415,
18,case14-multistep-030-s0,multistep,converged,"Load case14, set the active load at bus 14 to 17.2 MW, disconnect the line between bus 1 and bus 5, reconnect the line between bus 1 and bus 5, and finally run an N-1 contingency analysis ranked by min voltage and report the 8 worst outages.",False,extra_arg_changes_result,"declared formulation: run_n1_contingency: max_candidates=14 scans only 14 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,voltage_error,False,True,json,False,,,False,62,51,,,0.028397390184577192,33.70203673291964,15.532732126743978,1,0,0,2708,1252,0.0011574,12.52703070640564,
19,case14-multistep-034-s0,multistep,converged,"Load case14, disconnect the line between bus 2 and bus 5, set the active load at bus 9 to 19.9 MW, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,62,57,,,0.027668431972009078,28.516268097938102,10.76593843227164,1,0,0,2694,959,0.0009795,9.757497787475586,
20,case14-multistep-038-s0,multistep,converged,"Load the IEEE 14-bus system, set the active load at bus 6 to 7 MW, set the active load at bus 4 to 40.3 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,63,59,,,0.030633556021243624,35.381248422702065,13.019143038811348,1,0,0,2699,1173,0.00110865,14.902942895889282,
21,case14-parameterized-001-s0,parameterized,converged,Load the IEEE 14-bus system and run an N-1 contingency analysis ranked by min voltage and report the 3 worst outages.,False,extra_arg_changes_result,"declared formulation: run_n1_contingency: max_candidates=14 scans only 14 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,52,,,0.028365257331573166,38.11945498741174,13.654473189122164,1,0,0,2672,1141,0.0010854,12.233294010162354,
22,case14-parameterized-005-s0,parameterized,converged,Load the IEEE 14-bus system and disconnect the line between bus 4 and bus 5.,True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.026380656247615937,37.75492084905171,17.407421073817737,1,0,0,2665,934,0.0009601499999999999,8.89076280593872,
23,case14-parameterized-009-s0,parameterized,converged,Load the 14-bus test case (case14) and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default)",wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,52,,,0.0289023738840885,34.83790823255933,12.439959290369217,1,0,0,2676,1138,0.0010842,11.902668237686157,
24,case14-parameterized-013-s0,parameterized,converged,Load the 14-bus test case (case14) and disconnect the line between bus 13 and bus 14.,True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.02753610777044662,37.93683097065091,13.267660063491903,1,0,0,2669,1126,0.00107595,11.541106939315796,
25,case14-parameterized-017-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=14 scans only 14 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,52,,,0.02879031714598263,34.71442545479131,12.489060269186297,1,0,0,2667,940,0.0009640499999999999,10.168527841567993,
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=14 scans only 14 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,53,,,0.02639739712461315,37.14562806643481,12.974133651552444,1,0,0,2667,940,0.0009640499999999999,9.379673719406128,
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,59,57,,,0.027717863696045533,33.19554607958121,8.8033362811264,1,0,0,2660,901,0.0009396000000000001,10.614013910293579,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.02836002004200395,29.20860131276804,9.814614539803612,1,0,0,2673,1091,0.00105555,12.05129098892212,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,62,61,,,0.02959196936233707,36.55688640603536,13.550398782307385,1,0,0,2668,1133,0.0010799999999999998,13.751253843307495,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.028672829971946485,29.109500290308464,12.047192527012854,1,0,0,2669,1094,0.00105675,10.94014573097229,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.02940125993369715,35.317234026559234,12.072379004946237,1,0,0,2663,904,0.0009418499999999999,9.736924886703491,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='worst' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=1 scans only 1 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,52,,,0.02963838472122276,36.99174934122255,13.01592620625582,1,0,0,2662,1138,0.0010821,12.495065212249756,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,62,59,,,0.03686475240876551,34.00865230825355,9.386298078674992,1,0,0,2663,1131,0.00107805,9.678852796554565,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.028310941071549283,36.04238032420254,12.923255061408701,1,0,0,2656,1091,0.001053,10.760603189468384,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='worst' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=1 scans only 1 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,52,,,0.028816392426021298,34.96178355157956,12.05370625490901,1,0,0,2662,1138,0.0010821,12.16678500175476,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.028988749251414037,37.41602897853976,13.075978121094108,1,0,0,2672,1091,0.0010554,12.364558935165405,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.028905270938900465,36.86904010148656,13.268171327759434,1,0,0,2653,1094,0.00105435,11.617794752120972,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.028932376103557096,36.79652138994383,12.75792666544064,1,0,0,2654,1091,0.0010527,11.392322063446045,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,declared formulation: ,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,61,61,,,0.02871473728091662,36.204170547180446,13.50320891083142,1,0,0,2656,1093,0.0010542,10.447947978973389,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,,unparsed,ValueError: json_parse_failed,wrong_unflagged,False,run_failed,False,True,text,False,,,False,72,69,,,,,,1,0,0,2663,1191,0.0011140500000000001,10.37868070602417,ValueError: json_parse_failed
