nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
11,case14-multistep-002-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 6 and bus 13, disconnect the line between bus 12 and bus 13, and finally rerun the power flow, then list every line whose loading is above 100%.",False,missed_step,"missing tools: ['disconnect_line', 'disconnect_line']",escalated,False,formulation,True,False,text,True,,0,True,3,0,,,0.01961200814588628,6.490725284599887,0.01820483718624674,2,1,1,4499,168,0.0137675,3.5590482089901343,
12,case14-multistep-006-s0,multistep,converged,"Load the 14-bus test case (case14), set the active load at bus 4 to 42.7 MW, disconnect the line between bus 3 and bus 4, reconnect the line between bus 3 and bus 4, and finally rerun the power flow, then list every line whose loading is above 80%.",False,missed_step,"missing tools: ['modify_load', 'disconnect_line', 'reconnect_line']",escalated,False,formulation,True,False,text,True,,0,True,5,0,,,0.00018394241471734026,0.544124529300234,0.028680268372580642,2,1,1,4529,249,0.015057499999999998,4.199639207974542,
13,case14-multistep-010-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 5, disconnect the line between bus 1 and bus 2, and finally rerun the power flow, then list every line whose loading is above 100%.",False,missed_step,"missing tools: ['disconnect_line', 'disconnect_line']",escalated,False,formulation,True,False,text,True,,0,True,3,0,,,0.009097318901477787,32.0239384480826,0.4072604329177821,2,1,1,4499,165,0.0137225,2.9213397499988787,
14,case14-multistep-014-s0,multistep,converged,"Load case14, set the active load at bus 13 to 18.9 MW, set the active load at bus 4 to 59.1 MW, set the active load at bus 9 to 23.2 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",False,missed_step,"missing tools: ['modify_load', 'modify_load', 'modify_load']",escalated,False,formulation,True,False,text,True,,0,True,5,0,,,0.0005226396650925518,1.9912494862110468,0.0009895354449858,2,1,1,4523,261,0.0152225,3.8244466250180267,
15,case14-multistep-018-s0,multistep,converged,"Load the IEEE 14-bus system, disconnect the line between bus 4 and bus 5, then rerun the power flow, then list every line whose loading is above 90%.",False,missed_step,missing tools: ['disconnect_line'],escalated,False,formulation,True,False,text,True,,0,True,4,0,,,0.0026332799645186916,14.024907155147787,0.18632915229519126,2,1,1,4467,217,0.014422499999999998,4.8278507080394775,
16,case14-multistep-022-s0,multistep,converged,"Load case14, disconnect the line between bus 9 and bus 10, set the active load at bus 3 to 118.6 MW, set the active load at bus 4 to 53.6 MW, and finally run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.",False,missed_step,"missing tools: ['disconnect_line', 'modify_load', 'modify_load', 'run_n1_contingency']",wrong_unflagged,False,formulation,False,True,text,True,,0,True,4,0,,,0.004291571366911844,4.553871806500191,0.004308896391358862,2,1,1,4523,291,0.0156725,4.301588249974884,
17,case14-multistep-026-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 4, then rerun the power flow, then report the bus with the lowest voltage magnitude.",False,missed_step,missing tools: ['disconnect_line'],escalated,False,formulation,True,False,text,True,,0,True,2,0,,,0.00284946956842082,9.561306700052157,0.2032706734884674,2,1,1,4471,205,0.0142525,4.7348867079708725,
18,case14-multistep-030-s0,multistep,converged,"Load case14, set the active load at bus 14 to 17.2 MW, disconnect the line between bus 1 and bus 5, reconnect the line between bus 1 and bus 5, and finally run an N-1 contingency analysis ranked by min voltage and report the 8 worst outages.",False,missed_step,"missing tools: ['modify_load', 'disconnect_line', 'reconnect_line', 'run_n1_contingency']",escalated,False,formulation,True,False,text,False,,0,False,4,1,,,0.0005181852178299172,0.832012061212193,3.8002937778549916e-05,2,1,1,4517,285,0.015567500000000001,4.360714624985121,
19,case14-multistep-034-s0,multistep,converged,"Load case14, disconnect the line between bus 2 and bus 5, set the active load at bus 9 to 19.9 MW, and finally rerun the power flow, then list every line whose loading is above 100%.",False,missed_step,"missing tools: ['disconnect_line', 'modify_load']",escalated,False,formulation,True,False,text,True,,0,True,5,0,,,0.0009717308872816252,7.672304880255922,0.11239003095420076,2,1,1,4489,213,0.0144175,4.065098292019684,
20,case14-multistep-038-s0,multistep,converged,"Load the IEEE 14-bus system, set the active load at bus 6 to 7 MW, set the active load at bus 4 to 40.3 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",False,missed_step,"missing tools: ['modify_load', 'modify_load']",escalated,False,formulation,True,False,text,True,,0,True,3,0,,,0.00035548261575816094,1.5588711431244902,0.07721995528774596,2,1,1,4499,234,0.0147575,4.116924458008725,
21,case14-parameterized-001-s0,parameterized,converged,Load the IEEE 14-bus system and run an N-1 contingency analysis ranked by min voltage and report the 3 worst outages.,False,missed_step,missing tools: ['run_n1_contingency'],wrong_unflagged,False,formulation,False,True,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4445,188,0.0139325,3.397433916979935,
22,case14-parameterized-005-s0,parameterized,converged,Load the IEEE 14-bus system and disconnect the line between bus 4 and bus 5.,False,missed_step,missing tools: ['disconnect_line'],escalated,False,formulation,True,False,text,True,,0,True,2,0,,,0.0026233159667156114,13.69674040040332,0.1746614869311511,2,1,1,4431,194,0.0139875,3.9412638330250047,
23,case14-parameterized-009-s0,parameterized,converged,Load the 14-bus test case (case14) and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,False,missed_step,missing tools: ['run_n1_contingency'],escalated,False,formulation,True,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4453,218,0.0144025,3.7455887499963865,
24,case14-parameterized-013-s0,parameterized,converged,Load the 14-bus test case (case14) and disconnect the line between bus 13 and bus 14.,False,missed_step,missing tools: ['disconnect_line'],escalated,False,formulation,True,False,text,True,,0,True,2,0,,,0.0024762934827095968,1.8677398092677222,0.00865684413229126,2,1,1,4439,154,0.0134075,3.7513949999702163,
25,case14-parameterized-017-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.,False,missed_step,missing tools: ['run_n1_contingency'],wrong_unflagged,False,formulation,False,True,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4435,188,0.0139075,3.263353416987229,
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,False,missed_step,missing tools: ['run_n1_contingency'],wrong_unflagged,False,formulation,False,True,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4435,221,0.0144025,3.9786575410398655,
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,False,missed_step,missing tools: ['disconnect_line'],wrong_unflagged,False,formulation,False,True,text,True,,0,True,2,0,,,0.0039650784960826935,1.5602754585883944,0.006709632325356927,2,1,1,4421,176,0.0136925,5.2758916660095565,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,,escalated,False,answer_mismatch,True,False,text,True,,0,True,4,0,,,0.0,0.0,0.0,2,1,1,4443,128,0.0130275,2.9923553749686107,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,False,missed_step,missing tools: ['modify_load'],wrong_unflagged,False,formulation,False,True,text,False,,0,False,5,1,,,0.00012115465002016101,0.1964750415754816,0.006797229431297662,2,1,1,4437,198,0.0140625,3.4751679580076598,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,4,0,,,0.0,0.0,0.0,2,1,1,4435,173,0.0136825,4.874716499994975,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,escalated,False,answer_mismatch,True,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4427,152,0.013347500000000002,3.390516082989052,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,missed_step,missing tools: ['run_n1_contingency'],wrong_unflagged,False,formulation,False,True,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4421,202,0.0140825,3.643963334034197,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,False,missed_step,missing tools: ['modify_load'],wrong_unflagged,False,formulation,False,True,text,False,,0,False,5,1,,,6.927374034245862e-07,0.052901608952228375,0.0002722517198717744,2,1,1,4427,198,0.014037500000000001,3.4840924580348656,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4413,153,0.0133275,3.1335048750042915,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,missed_step,missing tools: ['run_n1_contingency'],escalated,False,formulation,True,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4425,181,0.0137775,3.3052816249546595,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,escalated,False,answer_mismatch,True,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4445,185,0.0138875,3.4619429589947686,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4407,153,0.013312500000000001,3.0067025420139544,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,True,ok,,escalated,False,answer_mismatch,True,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4409,159,0.0134075,3.28767308301758,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,4409,158,0.013392499999999998,10.773823291994631,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,False,missed_step,missing tools: ['modify_load'],wrong_unflagged,False,formulation,False,True,text,False,,0,False,4,1,,,5.386064950073179e-07,0.03839068921988288,0.00019829545112305989,2,1,1,4427,176,0.013707500000000001,3.395781375002116,
