nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
11,case14-multistep-002-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 6 and bus 13, disconnect the line between bus 12 and bus 13, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,,0,True,12,0,False,,0.0,0.0,0.0,2,5,1,8727,379,0.0275025,10.583475875027943,
12,case14-multistep-006-s0,multistep,converged,"Load the 14-bus test case (case14), set the active load at bus 4 to 42.7 MW, disconnect the line between bus 3 and bus 4, reconnect the line between bus 3 and bus 4, and finally rerun the power flow, then list every line whose loading is above 80%.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=0.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,8,0,False,,0.0003750293834206315,0.02577268030585218,,2,6,1,12241,323,0.0354475,15.487123708007857,
13,case14-multistep-010-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 5, disconnect the line between bus 1 and bus 2, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,,0,True,15,0,False,,0.0,0.0,0.0,2,5,1,9005,486,0.029802500000000003,5.837487792014144,
14,case14-multistep-014-s0,multistep,converged,"Load case14, set the active load at bus 13 to 18.9 MW, set the active load at bus 4 to 59.1 MW, set the active load at bus 9 to 23.2 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=0.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,6,0,False,,0.005155898125226702,0.40483746953157623,,2,6,1,12295,354,0.0360475,5.093819958041422,
15,case14-multistep-018-s0,multistep,converged,"Load the IEEE 14-bus system, disconnect the line between bus 4 and bus 5, then rerun the power flow, then list every line whose loading is above 90%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,13,0,False,,0.0,0.0,0.0,2,4,1,6311,358,0.0211475,5.180408707994502,
16,case14-multistep-022-s0,multistep,converged,"Load case14, disconnect the line between bus 9 and bus 10, set the active load at bus 3 to 118.6 MW, set the active load at bus 4 to 53.6 MW, and finally run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=0.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,23,0,False,,0.00039012681059880094,0.03202572181364787,,2,5,1,17389,853,0.056267500000000005,7.911228957993444,
17,case14-multistep-026-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 4, then rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,7,0,False,,0.0,0.0,0.0,2,4,1,6471,248,0.019897500000000002,4.0871117080096155,
18,case14-multistep-030-s0,multistep,converged,"Load case14, set the active load at bus 14 to 17.2 MW, disconnect the line between bus 1 and bus 5, reconnect the line between bus 1 and bus 5, and finally run an N-1 contingency analysis ranked by min voltage and report the 8 worst outages.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=0.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,False,,0,False,22,0,True,,0.001618567159553806,0.08377536567712685,,2,5,1,17706,878,0.057435,11.619353082962334,
19,case14-multistep-034-s0,multistep,converged,"Load case14, disconnect the line between bus 2 and bus 5, set the active load at bus 9 to 19.9 MW, and finally rerun the power flow, then list every line whose loading is above 100%.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=0.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,8,0,False,,0.005023526406772013,0.426309595422131,,2,5,1,9364,346,0.0286,8.044805708981585,
20,case14-multistep-038-s0,multistep,converged,"Load the IEEE 14-bus system, set the active load at bus 6 to 7 MW, set the active load at bus 4 to 40.3 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=0.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,8,0,False,,0.00038339811810885117,0.02714346384847195,,2,5,1,9508,333,0.028765000000000002,4.228539915988222,
21,case14-parameterized-001-s0,parameterized,converged,Load the IEEE 14-bus system and run an N-1 contingency analysis ranked by min voltage and report the 3 worst outages.,False,invalid_value,"run_n1_contingency: criteria='min voltage' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default)",wrong_unflagged,False,formulation,False,True,text,True,,0,True,11,0,,,0.0,0.0,,2,3,1,8590,682,0.031705,8.33348858403042,
22,case14-parameterized-005-s0,parameterized,converged,Load the IEEE 14-bus system and disconnect the line between bus 4 and bus 5.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,14,0,False,,0.0,0.0,0.0,2,2,1,3502,339,0.013839999999999998,6.627182791999076,
23,case14-parameterized-009-s0,parameterized,converged,Load the 14-bus test case (case14) and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,False,invalid_value,"run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default)",wrong_unflagged,False,formulation,False,True,text,True,,0,True,11,0,,,0.0,0.0,,2,3,1,8634,613,0.030780000000000002,7.280034542025533,
24,case14-parameterized-013-s0,parameterized,converged,Load the 14-bus test case (case14) and disconnect the line between bus 13 and bus 14.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,16,0,False,,0.0,0.0,0.0,2,2,1,3634,403,0.01513,7.681819249992259,
25,case14-parameterized-017-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.,False,invalid_value,"run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default)",wrong_unflagged,False,formulation,False,True,text,True,,0,True,18,0,,,0.0,0.0,0.0,2,2,1,9362,1010,0.038555000000000006,8.281145500019193,
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,False,invalid_value,"run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default)",wrong_unflagged,False,formulation,False,True,text,True,,0,True,11,0,,,0.0,0.0,,2,3,1,8579,678,0.0316175,7.396288082993124,
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,15,0,False,,0.0,0.0,0.0,2,2,1,3552,393,0.014775,6.52598937501898,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,14,0,,,0.0,0.0,0.0,2,3,1,3787,339,0.0145525,4.650431791960727,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,False,extra_arg_changes_result,modify_load: extra argument q_mvar=0.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,6,0,False,,0.0018398084833783912,0.09462558335748297,,2,2,1,3710,255,0.0131,8.841022292035632,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,15,0,,,0.0,0.0,0.0,2,3,1,3825,357,0.0149175,4.181816083029844,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,3,1,3861,213,0.0128475,6.00083083298523,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,invalid_value,"run_n1_contingency: criteria='worst single outage' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default)",wrong_unflagged,False,formulation,False,True,text,True,,0,True,3,0,,,0.0,0.0,0.0,2,2,1,4501,312,0.0159325,4.683422416972462,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,False,extra_arg_changes_result,modify_load: extra argument q_mvar=0.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,6,0,False,,0.0,0.0,,2,2,1,3651,239,0.0127125,5.491722417005803,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,889,162,0.0046525,9.976563083007932,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,invalid_value,"run_n1_contingency: criteria='worst single outage' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default)",wrong_unflagged,False,formulation,False,True,text,True,,0,True,4,0,,,0.0,0.0,0.0,2,2,1,4495,290,0.015587499999999999,13.194330333033577,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,14,0,,,0.0,0.0,0.0,2,3,1,3792,390,0.01533,6.857425958034582,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,889,165,0.0046975,3.1415119169978425,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,12,0,,,0.0,0.0,0.0,2,2,1,3555,351,0.0141525,6.111056749999989,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,889,168,0.0047425,4.818077292002272,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,False,extra_arg_changes_result,modify_load: extra argument q_mvar=0.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,13,0,False,,6.344131569286608e-17,3.4108826874046374e-14,,2,2,1,3573,359,0.0143175,5.275788832979742,
