nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
11,case14-multistep-002-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 6 and bus 13, disconnect the line between bus 12 and bus 13, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2264,78,0.00038639999999999996,1.844146966934204,
12,case14-multistep-006-s0,multistep,converged,"Load the 14-bus test case (case14), set the active load at bus 4 to 42.7 MW, disconnect the line between bus 3 and bus 4, reconnect the line between bus 3 and bus 4, and finally rerun the power flow, then list every line whose loading is above 80%.",True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,1,0,,,,,,1,0,0,2279,101,0.00040245000000000005,2.512904405593872,
13,case14-multistep-010-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 5, disconnect the line between bus 1 and bus 2, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2264,78,0.00038639999999999996,2.2703588008880615,
14,case14-multistep-014-s0,multistep,converged,"Load case14, set the active load at bus 13 to 18.9 MW, set the active load at bus 4 to 59.1 MW, set the active load at bus 9 to 23.2 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,3,0,,,,,,1,0,0,2276,108,0.00040619999999999995,1.4631309509277344,
15,case14-multistep-018-s0,multistep,converged,"Load the IEEE 14-bus system, disconnect the line between bus 4 and bus 5, then rerun the power flow, then list every line whose loading is above 90%.",True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2248,63,0.000375,1.0023796558380127,
16,case14-multistep-022-s0,multistep,converged,"Load case14, disconnect the line between bus 9 and bus 10, set the active load at bus 3 to 118.6 MW, set the active load at bus 4 to 53.6 MW, and finally run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.",False,invalid_value,"declared formulation: run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=10 scans only 10 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,run_failed,False,True,text,True,,,True,2,0,,,,,,1,0,0,2276,118,0.00041219999999999994,3.0176498889923096,
17,case14-multistep-026-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 4, then rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2250,60,0.00037349999999999997,1.0994420051574707,
18,case14-multistep-030-s0,multistep,converged,"Load case14, set the active load at bus 14 to 17.2 MW, disconnect the line between bus 1 and bus 5, reconnect the line between bus 1 and bus 5, and finally run an N-1 contingency analysis ranked by min voltage and report the 8 worst outages.",False,extra_arg_changes_result,"declared formulation: run_n1_contingency: max_candidates=10 scans only 10 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,run_failed,False,True,text,True,,,True,1,0,,,,,,1,0,0,2273,105,0.00040395,1.4049708843231201,
19,case14-multistep-034-s0,multistep,converged,"Load case14, disconnect the line between bus 2 and bus 5, set the active load at bus 9 to 19.9 MW, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,1,0,,,,,,1,0,0,2259,82,0.00038805,1.2671899795532227,
20,case14-multistep-038-s0,multistep,converged,"Load the IEEE 14-bus system, set the active load at bus 6 to 7 MW, set the active load at bus 4 to 40.3 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,1,0,,,,,,1,0,0,2264,87,0.0003918,2.0768370628356934,
21,case14-parameterized-001-s0,parameterized,converged,Load the IEEE 14-bus system and run an N-1 contingency analysis ranked by min voltage and report the 3 worst outages.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='min voltage' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=10 scans only 10 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2237,59,0.00037094999999999994,1.0456550121307373,
22,case14-parameterized-005-s0,parameterized,converged,Load the IEEE 14-bus system and disconnect the line between bus 4 and bus 5.,True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2230,51,0.0003651,0.9684288501739502,
23,case14-parameterized-009-s0,parameterized,converged,Load the 14-bus test case (case14) and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=10 scans only 10 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2241,56,0.00036974999999999996,1.0340332984924316,
24,case14-parameterized-013-s0,parameterized,converged,Load the 14-bus test case (case14) and disconnect the line between bus 13 and bus 14.,True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2234,48,0.00036389999999999995,1.1963410377502441,
25,case14-parameterized-017-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=8 scans only 8 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2232,56,0.0003684,0.9523270130157471,
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='max violations' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=10 scans only 10 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2232,56,0.0003684,1.854842185974121,
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2225,48,0.00036255,1.796973705291748,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2238,50,0.0003657,1.8379011154174805,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,1,0,,,,,,1,0,0,2233,55,0.00036795,2.0082380771636963,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2234,45,0.00036209999999999997,1.9045279026031494,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2228,30,0.0003522,2.281856060028076,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='loading_percent' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=1 scans only 1 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2227,69,0.00037544999999999994,1.1056818962097168,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,1,0,,,,,,1,0,0,2228,52,0.0003654,2.0428011417388916,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2221,36,0.00035475,1.4914028644561768,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,invalid_value,"declared formulation: run_n1_contingency: criteria='worst' not in ['max_violations', 'max_overload', 'min_voltage'] (tool falls back to its default); run_n1_contingency: max_candidates=1 scans only 1 of 20 branches, so the ranking is over a sample and not the network (request did not ask for it)",wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2227,56,0.00036764999999999996,0.9254488945007324,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2237,30,0.00035354999999999995,1.4302871227264404,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2218,33,0.00035249999999999995,1.5166070461273193,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2219,30,0.00035085,1.8671441078186035,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,0,0,,,,,,1,0,0,2221,30,0.00035115,1.51239013671875,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,declared formulation: ,wrong_unflagged,False,run_failed,False,True,text,True,,,True,1,0,,,,,,1,0,0,2228,52,0.0003654,1.0053329467773438,
