nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
11,case14-multistep-002-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 6 and bus 13, disconnect the line between bus 12 and bus 13, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,12,0,False,,0.0,0.0,0.0,5,4,4,19619,450,0.043738,32.4234223330277,
12,case14-multistep-006-s0,multistep,converged,"Load the 14-bus test case (case14), set the active load at bus 4 to 42.7 MW, disconnect the line between bus 3 and bus 4, reconnect the line between bus 3 and bus 4, and finally rerun the power flow, then list every line whose loading is above 80%.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=-3.9 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,pass_first,1,True,9,0,False,,8.146603853842471e-06,0.0005590061064244401,,8,7,7,49393,1067,0.109456,66.25248695898335,
13,case14-multistep-010-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 5, disconnect the line between bus 1 and bus 2, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,11,0,False,,0.0,0.0,0.0,5,4,4,20372,429,0.045034000000000005,33.72434799995972,
14,case14-multistep-014-s0,multistep,converged,"Load case14, set the active load at bus 13 to 18.9 MW, set the active load at bus 4 to 59.1 MW, set the active load at bus 9 to 23.2 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=5.8 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,pass_first,1,True,5,0,False,,0.004516875525315156,0.33897827200492,,8,7,7,48315,830,0.10493,63.7222960840445,
15,case14-multistep-018-s0,multistep,converged,"Load the IEEE 14-bus system, disconnect the line between bus 4 and bus 5, then rerun the power flow, then list every line whose loading is above 90%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,12,0,False,,0.0,0.0,0.0,3,2,2,5226,403,0.014481999999999998,24.455826208984945,
16,case14-multistep-022-s0,multistep,converged,"Load case14, disconnect the line between bus 9 and bus 10, set the active load at bus 3 to 118.6 MW, set the active load at bus 4 to 53.6 MW, and finally run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=19.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,pass_retry,2,True,20,0,False,,3.015271041452637e-05,0.0024715130142658032,,8,6,6,76585,2037,0.17354,117.56826304103015,
17,case14-multistep-026-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 4, then rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,5,0,False,,0.0,0.0,0.0,3,2,2,5311,345,0.014072,26.49096487503266,
18,case14-multistep-030-s0,multistep,converged,"Load case14, set the active load at bus 14 to 17.2 MW, disconnect the line between bus 1 and bus 5, reconnect the line between bus 1 and bus 5, and finally run an N-1 contingency analysis ranked by min voltage and report the 8 worst outages.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=5.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,0,0,False,,0.00010638954655777561,0.005572504519128712,,9,8,8,75147,1401,0.164304,108.18016887496924,
19,case14-multistep-034-s0,multistep,converged,"Load case14, disconnect the line between bus 2 and bus 5, set the active load at bus 9 to 19.9 MW, and finally rerun the power flow, then list every line whose loading is above 100%.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=16.6 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,pass_first,1,True,8,0,False,,7.748863550589251e-05,0.0065895740281096595,,6,5,5,24656,1002,0.059332,74.77657791704405,
20,case14-multistep-038-s0,multistep,converged,"Load the IEEE 14-bus system, set the active load at bus 6 to 7 MW, set the active load at bus 4 to 40.3 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=7.5 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,pass_first,1,True,7,0,False,,5.775786975993822e-07,4.083010420808211e-05,,6,5,5,22586,662,0.051792,54.44735537504312,
21,case14-parameterized-001-s0,parameterized,converged,Load the IEEE 14-bus system and run an N-1 contingency analysis ranked by min voltage and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,10,0,,,0.0,0.0,0.0,4,3,3,13830,564,0.0333,31.41509483399568,
22,case14-parameterized-005-s0,parameterized,converged,Load the IEEE 14-bus system and disconnect the line between bus 4 and bus 5.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,5,0,False,,0.0,0.0,0.0,3,2,2,5166,293,0.013262,18.52608425001381,
23,case14-parameterized-009-s0,parameterized,converged,Load the 14-bus test case (case14) and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,11,0,,,0.0,0.0,0.0,5,4,4,22298,632,0.050915999999999996,37.02052512502996,
24,case14-parameterized-013-s0,parameterized,converged,Load the 14-bus test case (case14) and disconnect the line between bus 13 and bus 14.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,5,0,False,,0.0,0.0,0.0,3,2,2,5308,260,0.013216,23.334986999980174,
25,case14-parameterized-017-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,20,0,,,0.0,0.0,0.0,5,4,4,32497,922,0.074214,41.45527829095954,
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,7,0,,,0.0,0.0,0.0,5,4,4,22175,631,0.050660000000000004,46.22057174996007,
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,4,0,False,,0.0,0.0,0.0,3,2,2,5217,284,0.013274000000000001,25.72326870803954,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,7,0,,,0.0,0.0,0.0,3,2,2,5265,340,0.01393,30.304995457991026,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,False,extra_arg_changes_result,modify_load: extra argument q_mvar=5.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,pass_first,1,True,6,0,False,,0.0001235497435804676,0.006429512372747701,,5,4,4,13040,702,0.0331,50.35054279200267,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,7,0,,,0.0,0.0,0.0,3,2,2,5293,301,0.013596,24.735379000019748,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,6,0,,,0.0,0.0,0.0,3,2,2,5329,283,0.013488,18.18369033304043,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,6,0,,,0.0,0.0,0.0,4,3,3,12564,476,0.029888,32.44518404197879,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,False,extra_arg_changes_result,modify_load: extra argument q_mvar=12.7 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,pass_first,1,True,6,0,False,,0.0,0.0,,4,3,3,6440,580,0.018680000000000002,35.18256166699575,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,pass_first,1,True,2,0,,,0.0,0.0,0.0,2,1,1,1685,195,0.00532,16.14645387500059,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,6,0,,,0.0,0.0,0.0,4,3,3,12542,430,0.029384,31.176303667016327,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,5,0,,,0.0,0.0,0.0,3,2,2,5269,223,0.012768000000000002,18.358084790990688,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,True,ok,,solved,True,numeric_ok,False,False,text,True,pass_first,1,True,2,0,,,0.0,0.0,0.0,2,1,1,1679,217,0.005528,15.63064587500412,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,pass_first,1,True,5,0,,,0.0,0.0,0.0,3,2,2,5219,217,0.012608,20.761924333986826,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,pass_first,1,True,2,0,,,0.0,0.0,0.0,2,1,1,1685,182,0.00519,15.02709662495181,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,False,extra_arg_changes_result,modify_load: extra argument q_mvar=12.7 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,pass_retry,2,True,5,0,False,,6.344131569286608e-17,3.4108826874046374e-14,,6,4,4,16846,840,0.042092000000000004,66.7359217919875,
