nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
23,case14-parameterized-009-s0,parameterized,converged,Load the 14-bus test case (case14) and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,False,unparsed,no tool calls could be formulated,escalated,False,run_failed,True,False,text,True,,,True,0,0,,,,,,0,0,0,0,0,0.0,4.7124980483204126e-05,RuntimeError: formulation_failure: no tool calls could be formulated
24,case14-parameterized-013-s0,parameterized,converged,Load the 14-bus test case (case14) and disconnect the line between bus 13 and bus 14.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,,True,3,0,False,,0.0,0.0,0.0,0,2,1,0,0,0.0,0.22108270798344165,
25,case14-parameterized-017-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.,False,unparsed,no tool calls could be formulated,escalated,False,run_failed,True,False,text,True,,,True,0,0,,,,,,0,0,0,0,0,0.0,2.824998227879405e-05,RuntimeError: formulation_failure: no tool calls could be formulated
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,False,unparsed,no tool calls could be formulated,escalated,False,run_failed,True,False,text,True,,,True,0,0,,,,,,0,0,0,0,0,0.0,3.8375030271708965e-05,RuntimeError: formulation_failure: no tool calls could be formulated
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,,True,3,0,False,,0.0,0.0,0.0,0,2,1,0,0,0.0,0.20193337503587827,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,,,True,4,0,,,0.0,0.0,0.0,0,2,1,0,0,0.0,0.20959966600639746,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,,True,3,0,False,,0.0,0.0,0.0,0,2,1,0,0,0.0,0.22096520802006125,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,,,True,4,0,,,0.0,0.0,0.0,0,2,1,0,0,0.0,0.218592457997147,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,,True,4,0,,,0.0,0.0,0.0,0,2,1,0,0,0.0,0.7869516250211746,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,unparsed,no tool calls could be formulated,escalated,False,run_failed,True,False,text,True,,,True,0,0,,,,,,0,0,0,0,0,0.0,6.675004260614514e-05,RuntimeError: formulation_failure: no tool calls could be formulated
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,,True,3,0,False,,0.0,0.0,0.0,0,2,1,0,0,0.0,0.21849195798859,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,,,True,0,0,,,0.0,0.0,0.0,0,1,1,0,0,0.0,0.1986334159737453,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,False,unparsed,no tool calls could be formulated,escalated,False,run_failed,True,False,text,True,,,True,0,0,,,,,,0,0,0,0,0,0.0,3.9041973650455475e-05,RuntimeError: formulation_failure: no tool calls could be formulated
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,,True,4,0,,,0.0,0.0,0.0,0,2,1,0,0,0.0,0.32020799996098503,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,True,ok,,solved,True,numeric_ok,False,False,text,True,,,True,0,0,,,0.0,0.0,0.0,0,1,1,0,0,0.0,0.1857849170337431,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,,True,3,0,,,0.0,0.0,0.0,0,2,1,0,0,0.0,0.20551749999867752,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,,,True,0,0,,,0.0,0.0,0.0,0,1,1,0,0,0.0,0.24036649998743087,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,,True,3,0,False,,0.0,0.0,0.0,0,2,1,0,0,0.0,0.2108615000033751,
