nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,11,0,,,0.0,0.0,0.0,3,2,2,7918,385,,7.068810167023912,
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,5,0,False,,0.0,0.0,0.0,2,2,1,4573,194,,3.356742374948226,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,,0,True,7,0,,,0.0,0.0,0.0,3,2,2,5628,176,,3.6417880839435384,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,2,1,4758,204,,3.2611102500231937,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,False,,0,False,8,1,,,0.0,0.0,0.0,3,2,2,5656,211,,4.222988500026986,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,,0,True,5,0,,,0.0,0.0,0.0,2,2,1,4683,177,,5.458495624945499,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,3,2,2,6508,135,,5.2684462500037625,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,2,1,4685,203,,3.2824642499908805,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,1934,64,,2.3076577089959756,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,3,2,2,6502,140,,4.111135500017554,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,wrong_unflagged,False,answer_mismatch,False,True,text,True,,0,True,6,0,,,0.0,0.0,0.0,3,2,2,5632,167,,5.004365334054455,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,1928,64,,2.2991394579876214,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,5,0,,,0.0,0.0,0.0,2,2,1,4582,174,,2.9041283329715952,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,1934,65,,2.3526222499785945,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,2,2,1,4613,196,,3.254283457994461,
