nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
11,case14-multistep-002-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 6 and bus 13, disconnect the line between bus 12 and bus 13, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,7,0,False,,0.0,0.0,0.0,5,4,4,19619,367,0.042908,32.80625337501988,
12,case14-multistep-006-s0,multistep,converged,"Load the 14-bus test case (case14), set the active load at bus 4 to 42.7 MW, disconnect the line between bus 3 and bus 4, reconnect the line between bus 3 and bus 4, and finally rerun the power flow, then list every line whose loading is above 80%.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=-3.9 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,7,0,False,,8.146603853842471e-06,0.0005590061064244401,,7,6,6,34588,963,0.078806,53.903640582982916,
13,case14-multistep-010-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 5, disconnect the line between bus 1 and bus 2, and finally rerun the power flow, then list every line whose loading is above 100%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,11,0,False,,0.0,0.0,0.0,5,4,4,20372,413,0.044874000000000004,40.55191683297744,
14,case14-multistep-014-s0,multistep,converged,"Load case14, set the active load at bus 13 to 18.9 MW, set the active load at bus 4 to 59.1 MW, set the active load at bus 9 to 23.2 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=5.8 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,5,0,False,,0.00025159250944628564,0.021524665737439684,,7,6,6,34147,933,0.077624,77.12543666700367,
15,case14-multistep-018-s0,multistep,converged,"Load the IEEE 14-bus system, disconnect the line between bus 4 and bus 5, then rerun the power flow, then list every line whose loading is above 90%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,12,0,False,,0.0,0.0,0.0,4,3,3,11272,422,0.026764000000000003,25.14999170898227,
16,case14-multistep-022-s0,multistep,converged,"Load case14, disconnect the line between bus 9 and bus 10, set the active load at bus 3 to 118.6 MW, set the active load at bus 4 to 53.6 MW, and finally run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.",False,extra_step,unintended tools: ['modify_load'],wrong_unflagged,False,formulation,False,True,text,True,,0,True,0,0,False,,3.015271041452637e-05,0.0024715130142658032,,8,8,8,53744,1498,0.122468,99.31398370797979,
17,case14-multistep-026-s0,multistep,converged,"Load the 14-bus test case (case14), disconnect the line between bus 2 and bus 4, then rerun the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,5,0,False,,0.0,0.0,0.0,4,3,3,11517,329,0.026324,34.99949983402621,
18,case14-multistep-030-s0,multistep,converged,"Load case14, set the active load at bus 14 to 17.2 MW, disconnect the line between bus 1 and bus 5, reconnect the line between bus 1 and bus 5, and finally run an N-1 contingency analysis ranked by min voltage and report the 8 worst outages.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=5.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,False,,0,False,15,0,True,,0.00010638954655777561,0.005572504519128712,,8,7,7,54417,1324,0.122074,84.9885520839598,
19,case14-multistep-034-s0,multistep,converged,"Load case14, disconnect the line between bus 2 and bus 5, set the active load at bus 9 to 19.9 MW, and finally rerun the power flow, then list every line whose loading is above 100%.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=16.6 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,8,0,False,,7.748863550589251e-05,0.0065895740281096595,,6,5,5,24656,677,0.056082,52.61447304202011,
20,case14-multistep-038-s0,multistep,converged,"Load the IEEE 14-bus system, set the active load at bus 6 to 7 MW, set the active load at bus 4 to 40.3 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",False,extra_arg_changes_result,modify_load: extra argument q_mvar=7.5 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,5,0,False,,5.775786975993822e-07,4.083010420808211e-05,,6,5,5,22481,905,0.054012000000000004,59.3947165000136,
21,case14-parameterized-001-s0,parameterized,converged,Load the IEEE 14-bus system and run an N-1 contingency analysis ranked by min voltage and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,7,0,,,0.0,0.0,0.0,4,3,3,13830,511,0.03277,25.458877375000156,
22,case14-parameterized-005-s0,parameterized,converged,Load the IEEE 14-bus system and disconnect the line between bus 4 and bus 5.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,5,0,False,,0.0,0.0,0.0,3,2,2,5166,291,0.013242,16.432743832992855,
23,case14-parameterized-009-s0,parameterized,converged,Load the 14-bus test case (case14) and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,10,0,,,0.0,0.0,0.0,4,3,3,13968,486,0.032796,26.28358633402968,
24,case14-parameterized-013-s0,parameterized,converged,Load the 14-bus test case (case14) and disconnect the line between bus 13 and bus 14.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,4,0,False,,0.0,0.0,0.0,3,2,2,5308,264,0.013256,17.860860834014602,
25,case14-parameterized-017-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,20,0,,,0.0,0.0,0.0,4,3,3,17285,806,0.042629999999999994,30.754047791997436,
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,10,0,,,0.0,0.0,0.0,5,4,4,22175,630,0.05065,34.73835458303802,
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,4,0,False,,0.0,0.0,0.0,3,2,2,5217,217,0.012604,23.882389041013084,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,8,0,,,0.0,0.0,0.0,3,2,2,5265,337,0.0139,22.86355624999851,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,False,extra_arg_changes_result,modify_load: extra argument q_mvar=5.0 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,6,0,False,,0.0001235497435804676,0.006429512372747701,,4,3,3,6519,553,0.018568,35.13917079201201,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,7,0,,,0.0,0.0,0.0,3,2,2,5293,331,0.013896,25.458563124993816,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,3,2,2,5329,268,0.013338000000000001,17.09292408300098,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,4,3,3,12564,452,0.029648,25.881247999961488,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,False,extra_arg_changes_result,modify_load: extra argument q_mvar=12.7 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,True,,0,True,5,0,False,,0.0,0.0,,4,3,3,6440,732,0.020200000000000003,34.75116641703062,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,1685,189,0.005260000000000001,12.398895834048744,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,6,0,,,0.0,0.0,0.0,4,3,3,12542,512,0.030203999999999998,34.59691370802466,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,5,0,,,0.0,0.0,0.0,3,2,2,5269,245,0.012988,19.03215404198272,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,1679,191,0.005268,11.952770875010174,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,True,ok,,solved,True,numeric_and_answer_ok,False,False,text,True,,0,True,5,0,,,0.0,0.0,0.0,3,2,2,5219,225,0.012688,20.371924292005133,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,True,ok,,solved,True,numeric_ok,False,False,text,True,,0,True,2,0,,,0.0,0.0,0.0,2,1,1,1685,194,0.0053100000000000005,14.745984582987148,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,False,extra_arg_changes_result,modify_load: extra argument q_mvar=12.7 changes the solver outcome (request did not ask for it),wrong_unflagged,False,formulation,False,True,text,False,,0,False,6,1,False,,6.344131569286608e-17,3.4108826874046374e-14,,4,3,3,6362,631,0.019034,42.5463929999969,
