nn,request_id,difficulty,expected_outcome,request_text,formulation_exact,formulation_error_type,formulation_detail,outcome,solved,solved_reason,escalated,wrong_silently,failure_detection_path,v_pass,verification_outcome,verification_attempts,faithful_answers,n_numbers,n_untraceable_numbers,stale_state,safe_failure,voltage_mae_pu,flow_mae_mw,kcl_mismatch_mw,n_llm_calls,n_tool_calls,n_tool_rounds,prompt_tokens,completion_tokens,cost_usd,wall_time_s,error
18,case14-multistep-030-s0,multistep,converged,"Load case14, set the active load at bus 14 to 17.2 MW, disconnect the line between bus 1 and bus 5, reconnect the line between bus 1 and bus 5, and finally run an N-1 contingency analysis ranked by min voltage and report the 8 worst outages.",,,no tool stage,wrong_unflagged,False,answer_mismatch,False,True,json,False,,,False,71,70,,,0.000398151378831416,8.656579060258647,19.92250179131974,1,0,0,2079,770,0.0167475,7.319885015487671,
19,case14-multistep-034-s0,multistep,converged,"Load case14, disconnect the line between bus 2 and bus 5, set the active load at bus 9 to 19.9 MW, and finally rerun the power flow, then list every line whose loading is above 100%.",,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,71,71,,,0.0011258790284282322,8.58908770438215,19.66741874190527,1,0,0,2065,770,0.016712499999999998,6.294481039047241,
20,case14-multistep-038-s0,multistep,converged,"Load the IEEE 14-bus system, set the active load at bus 6 to 7 MW, set the active load at bus 4 to 40.3 MW, and finally rerun the power flow, then report the bus with the lowest voltage magnitude.",,,no tool stage,solved,True,numeric_and_answer_ok,False,False,json,False,,,False,71,71,,,0.0005130293133343011,2.0572788277084912,2.481911709723438,1,0,0,2070,771,0.016739999999999998,6.621583938598633,
21,case14-parameterized-001-s0,parameterized,converged,Load the IEEE 14-bus system and run an N-1 contingency analysis ranked by min voltage and report the 3 worst outages.,,,no tool stage,wrong_unflagged,False,answer_mismatch,False,True,json,False,,,False,71,71,,,0.0004918855255697162,1.8602791902774896,1.6321823717126533,1,0,0,2043,771,0.0166725,6.929877042770386,
22,case14-parameterized-005-s0,parameterized,converged,Load the IEEE 14-bus system and disconnect the line between bus 4 and bus 5.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,71,71,,,0.00283151531918191,11.075972614892196,11.00809312049279,1,0,0,2036,770,0.01664,6.307124853134155,
23,case14-parameterized-009-s0,parameterized,converged,Load the 14-bus test case (case14) and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,,,no tool stage,wrong_unflagged,False,answer_mismatch,False,True,json,False,,,False,71,71,,,0.0002023853357283453,1.3343824610442645,1.255741525889855,1,0,0,2047,774,0.0167275,6.8287177085876465,
24,case14-parameterized-013-s0,parameterized,converged,Load the 14-bus test case (case14) and disconnect the line between bus 13 and bus 14.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,71,71,,,0.0023531413279439845,2.8268112707478035,2.091652650020052,1,0,0,2040,771,0.016665,10.19876503944397,
25,case14-parameterized-017-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 8 worst outages.,,,no tool stage,wrong_unflagged,False,answer_mismatch,False,True,json,False,,,False,71,71,,,0.00023400945273875453,7.62330481696941,20.75735841359296,1,0,0,2038,773,0.01669,7.0476531982421875,
26,case14-parameterized-021-s0,parameterized,converged,Load case14 and run an N-1 contingency analysis ranked by max violations and report the 3 worst outages.,,,no tool stage,wrong_unflagged,False,answer_mismatch,False,True,json,False,,,False,71,71,,,0.00039289437019436005,0.7564548593986352,0.30684470358058846,1,0,0,2038,772,0.016675,6.4923601150512695,
27,case14-parameterized-025-s0,parameterized,converged,Load case14 and disconnect the line between bus 9 and bus 10.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,71,71,,,0.004718814802384706,5.36712486316701,6.877306848370178,1,0,0,2031,775,0.0167025,6.103770017623901,
28,case14-parameterized-029-s0,parameterized,converged,"Load the 14-bus test case (case14) and run the power flow, then list every line whose loading is above 80%.",,,no tool stage,wrong_unflagged,False,answer_mismatch,False,True,json,False,,,False,71,71,,,0.0004346289400921791,4.751032060017681,12.985136317704,1,0,0,2044,771,0.016675,8.21769905090332,
29,case14-parameterized-033-s0,parameterized,converged,Load the IEEE 14-bus system and set the active load at bus 14 to 15.2 MW.,,,no tool stage,wrong_unflagged,False,answer_mismatch,False,True,json,False,,,False,71,71,,,0.0008062550766227972,0.9846785985698683,1.4598381384683152,1,0,0,2039,771,0.016662499999999997,9.700215816497803,
30,case14-parameterized-037-s0,parameterized,converged,"Load the IEEE 14-bus system and run the power flow, then list every line whose loading is above 100%.",,,no tool stage,wrong_unflagged,False,answer_mismatch,False,True,json,False,,,False,71,71,,,0.0003183850604202248,1.1747075967303355,1.6935499790348498,1,0,0,2040,771,0.016665,6.8304619789123535,
31,case14-plain-000-s0,plain,converged,"Load case14 and run the power flow, then report the bus with the lowest voltage magnitude.",,,no tool stage,solved,True,numeric_and_answer_ok,False,False,json,False,,,False,71,71,,,0.0006155456479828768,6.722306730133289,18.61707594080248,1,0,0,2034,771,0.016649999999999998,7.218077182769775,
32,case14-plain-004-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,,,no tool stage,wrong_unflagged,False,answer_mismatch,False,True,json,False,,,False,71,71,,,0.0008526704355084862,7.394743610240349,19.477333935422678,1,0,0,2033,770,0.0166325,6.919764995574951,
33,case14-plain-008-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,,,no tool stage,wrong_unflagged,False,answer_mismatch,False,True,json,False,,,False,71,71,,,0.0006194389022958134,1.5008673460515323,2.472697128290299,1,0,0,2034,771,0.016649999999999998,6.531271934509277,
34,case14-plain-012-s0,plain,converged,Load the 14-bus test case (case14).,,,no tool stage,solved,True,numeric_ok,False,False,json,False,,,False,71,71,,,0.0007058689967693559,7.166546722507382,20.529218385481077,1,0,0,2027,770,0.0166175,7.628120183944702,
35,case14-plain-016-s0,plain,converged,Load case14 and run an N-1 contingency analysis and report the worst single outage.,,,no tool stage,wrong_unflagged,False,answer_mismatch,False,True,json,False,,,False,71,71,,,0.0003366699988844868,1.6037458208967386,2.069820664436214,1,0,0,2033,771,0.0166475,6.911655902862549,
36,case14-plain-020-s0,plain,converged,"Load the 14-bus test case (case14) and run the power flow, then report the bus with the lowest voltage magnitude.",,,no tool stage,solved,True,numeric_and_answer_ok,False,False,json,False,,,False,71,71,,,0.0005332146188081437,0.9704197775718267,0.3355400240604851,1,0,0,2043,772,0.0166875,6.7240378856658936,
37,case14-plain-024-s0,plain,converged,Load the IEEE 14-bus system.,,,no tool stage,solved,True,numeric_ok,False,False,json,False,,,False,71,71,,,0.00030716482463753546,0.8304487289373691,1.5948592491675364,1,0,0,2024,771,0.016625,7.567255020141602,
38,case14-plain-028-s0,plain,converged,Load case14 and run the AC power flow.,,,no tool stage,wrong_unflagged,False,answer_mismatch,False,True,json,False,,,False,71,71,,,0.0005936751620280178,0.9045719440329727,1.5011977012515993,1,0,0,2025,771,0.016627499999999996,7.1129231452941895,
39,case14-plain-032-s0,plain,converged,Load the 14-bus test case (case14).,,,no tool stage,solved,True,numeric_ok,False,False,json,False,,,False,71,71,,,0.00019591359524311663,7.207067191133487,20.896991949847727,1,0,0,2027,770,0.0166175,9.568597078323364,
40,case14-plain-036-s0,plain,converged,Load case14 and set the active load at bus 2 to 21.7 MW.,,,no tool stage,wrong_unflagged,False,voltage_error,False,True,json,False,,,False,71,71,,,0.0011154689280803431,7.3707587837429145,20.847781248544397,1,0,0,2034,770,0.016634999999999997,9.27142596244812,
